event_id,timestamp,user_id,user_name,department,platform,file_accessed,time_gap_sec,activity_rate_per_hr,ewma_previous,ewma_new,ewma_deviation,ewma_anomaly_flagged,lstm_score,isolation_forest_score,hybrid_anomaly_score,hybrid_anomaly_flagged,pii_sensitivity_score,sbrs_value,sbrs_category,base_action,hybrid_action,is_true_threat,ewma_correct,hybrid_correct
ANOM-16570,2026-04-19 09:00:00,USR033,Tricia Valencia,HR,Google Drive,salary_band_46.docx,28800,2.0,1.598,1.7183,0.2519,False,0.1433,0.1815,0.1719,False,57,0.815,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16571,2026-04-19 10:00:00,USR033,Tricia Valencia,HR,Google Drive,financials_q_79.csv,3600,5.0,1.718,2.7028,1.9099,False,0.109,0.1543,0.143,False,75,1.0181,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16572,2026-04-19 11:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_79.pdf,3600,3.0,2.703,2.792,0.11,False,0.0872,0.1786,0.1558,False,72,1.0004,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16573,2026-04-19 12:00:00,USR033,Tricia Valencia,HR,Google Drive,merger_memo_84.csv,3600,3.0,2.792,2.8544,0.0745,False,0.1293,0.1971,0.1801,False,79,1.1457,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16574,2026-04-19 13:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_10.csv,3600,1.0,2.854,2.2981,-0.6497,False,0.1796,0.0,0.0449,False,96,1.0678,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16575,2026-04-19 14:00:00,USR033,Tricia Valencia,HR,Google Drive,board_minutes_85.png,3600,4.0,2.298,2.8086,0.7406,False,0.5028,0.5353,0.5272,False,86,1.9935,HIGH-RISK,PERMIT,BLOCK,False,True,True
ANOM-16576,2026-04-19 15:00:00,USR033,Tricia Valencia,HR,Google Drive,salary_band_56.png,3600,4.0,2.809,3.1661,0.4242,False,0.4055,0.1435,0.209,False,66,1.0048,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16577,2026-04-19 16:00:00,USR033,Tricia Valencia,HR,Google Drive,merger_memo_74.png,3600,4.0,3.166,3.4162,0.2634,False,0.357,0.0334,0.1143,False,83,1.0672,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16578,2026-04-19 17:00:00,USR033,Tricia Valencia,HR,Google Drive,vendor_contract_95.pdf,3600,4.0,3.416,3.5914,0.1709,False,0.369,0.0,0.0922,False,48,0.5906,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16579,2026-04-19 18:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_51.xlsx,3600,6.0,3.591,4.314,0.6707,False,0.3751,0.054,0.1343,False,96,1.2823,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-16584,2026-04-19 23:00:00,USR033,Tricia Valencia,HR,Google Drive,team_sync_88.docx,18000,1.0,4.314,3.3198,-0.7682,False,0.098,0.0743,0.0802,False,31,0.3722,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16585,2026-04-20 00:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_60.pdf,3600,1.0,3.32,2.6238,-0.6988,False,0.0752,0.139,0.123,False,87,1.1375,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16586,2026-04-20 01:00:00,USR033,Tricia Valencia,HR,Google Drive,customer_list_79.docx,3600,1.0,2.624,2.1367,-0.6189,False,0.064,0.0055,0.0201,False,59,0.6196,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16587,2026-04-20 02:00:00,USR033,Tricia Valencia,HR,Google Drive,onboarding_guide_93.xlsx,3600,1.0,2.137,1.7957,-0.532,False,0.0,0.0,0.0,False,26,0.26,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16589,2026-04-20 04:00:00,USR033,Tricia Valencia,HR,Google Drive,vendor_contract_50.csv,7200,2.0,1.796,1.857,0.1138,False,0.0,0.0,0.0,False,61,0.61,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16590,2026-04-20 05:00:00,USR033,Tricia Valencia,HR,Google Drive,financials_q_29.docx,3600,1.0,1.857,1.5999,-0.4615,False,0.0,0.0,0.0,False,66,0.66,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16592,2026-04-20 07:00:00,USR033,Tricia Valencia,HR,Google Drive,audit_report_50.pdf,7200,4.0,1.6,2.3199,1.5002,False,0.0,0.0882,0.0661,False,92,1.072,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16593,2026-04-20 08:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_86.csv,3600,16.0,2.32,6.4239,5.8968,True,0.1222,0.1222,0.1222,False,82,1.0705,SAFE,BLOCK,PERMIT,False,False,True
ANOM-16594,2026-04-20 09:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_81.pdf,3600,28.0,6.424,12.8968,3.3587,True,0.134,0.2213,0.1994,False,32,0.4795,SAFE,BLOCK,PERMIT,False,False,True
ANOM-16595,2026-04-20 10:00:00,USR033,Tricia Valencia,HR,Google Drive,board_minutes_83.csv,3600,27.0,12.897,17.1277,1.0935,False,0.0,0.1208,0.0906,False,90,1.1038,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16596,2026-04-20 11:00:00,USR033,Tricia Valencia,HR,Google Drive,team_sync_78.png,3600,34.0,17.128,22.1894,0.9851,False,0.0,0.0,0.0,False,35,0.35,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16597,2026-04-20 12:00:00,USR033,Tricia Valencia,HR,Google Drive,roadmap_43.pdf,3600,31.0,22.189,24.8326,0.3971,False,0.0,0.0249,0.0186,False,42,0.4395,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16598,2026-04-20 13:00:00,USR033,Tricia Valencia,HR,Google Drive,template_65.png,3600,26.0,24.833,25.1828,0.047,False,0.0,0.0857,0.0642,False,17,0.1973,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16599,2026-04-20 14:00:00,USR033,Tricia Valencia,HR,Google Drive,roadmap_78.png,3600,19.0,25.183,23.328,-0.2455,False,0.0295,0.0,0.0074,False,28,0.2852,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16600,2026-04-20 15:00:00,USR033,Tricia Valencia,HR,Google Drive,roadmap_74.xlsx,3600,24.0,23.328,23.5296,0.0288,False,0.1022,0.3898,0.3179,False,28,0.5025,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16601,2026-04-20 16:00:00,USR033,Tricia Valencia,HR,Google Drive,financials_q_04.csv,3600,18.0,23.53,21.8707,-0.235,False,0.0345,0.042,0.0402,False,68,0.7483,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16602,2026-04-20 17:00:00,USR033,Tricia Valencia,HR,Google Drive,merger_memo_18.png,3600,25.0,21.871,22.8095,0.1431,False,0.0036,0.1895,0.1431,False,88,1.1948,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16603,2026-04-20 18:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_25.csv,3600,19.0,22.809,21.6666,-0.167,False,0.0,0.0551,0.0413,False,79,0.8716,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16604,2026-04-20 19:00:00,USR033,Tricia Valencia,HR,Google Drive,customer_list_42.csv,3600,8.0,21.667,17.5667,-0.6308,False,0.0,0.0,0.0,False,64,0.64,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16605,2026-04-20 20:00:00,USR033,Tricia Valencia,HR,Google Drive,customer_list_24.xlsx,3600,11.0,17.567,15.5967,-0.3738,False,0.0,0.0,0.0,False,65,0.65,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16607,2026-04-20 22:00:00,USR033,Tricia Valencia,HR,Google Drive,salary_band_19.docx,7200,1.0,15.597,11.2177,-0.9359,False,0.0,0.0,0.0,False,68,0.68,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16608,2026-04-20 23:00:00,USR033,Tricia Valencia,HR,Google Drive,template_29.csv,3600,1.0,11.218,8.1524,-0.9109,False,0.0,0.0212,0.0159,False,9,0.0936,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16609,2026-04-21 00:00:00,USR033,Tricia Valencia,HR,Google Drive,financials_q_22.xlsx,3600,1.0,8.152,6.0067,-0.8773,False,0.0,0.0,0.0,False,67,0.67,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16611,2026-04-21 02:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_47.png,7200,2.0,6.007,4.8047,-0.667,False,0.0,0.0,0.0,False,34,0.34,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16612,2026-04-21 03:00:00,USR033,Tricia Valencia,HR,Google Drive,salary_band_47.csv,3600,1.0,4.805,3.6633,-0.7919,False,0.0,0.0,0.0,False,61,0.61,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16613,2026-04-21 04:00:00,USR033,Tricia Valencia,HR,Google Drive,team_sync_33.csv,3600,1.0,3.663,2.8643,-0.727,False,0.0,0.0,0.0,False,31,0.31,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16616,2026-04-21 07:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_35.xlsx,10800,3.0,2.864,2.905,0.0474,False,0.0006,0.0,0.0002,False,18,0.1801,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16617,2026-04-21 08:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_56.png,3600,12.0,2.905,5.6335,3.1308,True,0.0739,0.0,0.0185,False,26,0.272,SAFE,BLOCK,PERMIT,False,False,True
ANOM-16618,2026-04-21 09:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_32.png,3600,32.0,5.633,13.5434,4.6803,True,0.0712,0.0,0.0178,False,24,0.2507,SAFE,BLOCK,PERMIT,False,False,True
ANOM-16619,2026-04-21 10:00:00,USR033,Tricia Valencia,HR,Google Drive,pentest_findings_39.pdf,3600,18.0,13.543,14.8804,0.3291,False,0.0822,0.5903,0.4633,False,78,1.6834,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-16620,2026-04-21 11:00:00,USR033,Tricia Valencia,HR,Google Drive,board_minutes_19.pdf,3600,24.0,14.88,17.6163,0.6129,False,0.0507,0.4456,0.3469,False,94,1.7552,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-16621,2026-04-21 12:00:00,USR033,Tricia Valencia,HR,Google Drive,financials_q_66.png,3600,33.0,17.616,22.2314,0.8733,False,0.0,0.011,0.0082,False,60,0.6123,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16622,2026-04-21 13:00:00,USR033,Tricia Valencia,HR,Google Drive,onboarding_guide_06.pdf,3600,22.0,22.231,22.162,-0.0104,False,0.0,0.0159,0.0119,False,36,0.3707,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16623,2026-04-21 14:00:00,USR033,Tricia Valencia,HR,Google Drive,merger_memo_49.xlsx,3600,35.0,22.162,26.0134,0.5793,False,0.0,0.1677,0.1257,False,100,1.3142,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-16624,2026-04-21 15:00:00,USR033,Tricia Valencia,HR,Google Drive,salary_band_34.pdf,3600,37.0,26.013,29.3094,0.4223,False,0.0,0.0877,0.0658,False,61,0.7103,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16625,2026-04-21 16:00:00,USR033,Tricia Valencia,HR,Google Drive,vendor_contract_87.png,3600,16.0,29.309,25.3166,-0.4541,False,0.0,0.0,0.0,False,52,0.52,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16626,2026-04-21 17:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_14.pdf,3600,17.0,25.317,22.8216,-0.3285,False,0.0,0.0,0.0,False,27,0.27,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16627,2026-04-21 18:00:00,USR033,Tricia Valencia,HR,Google Drive,merger_memo_24.csv,3600,7.0,22.822,18.0751,-0.6933,False,0.0,0.0759,0.0569,False,89,1.0166,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16628,2026-04-21 19:00:00,USR033,Tricia Valencia,HR,Google Drive,onboarding_guide_77.csv,3600,6.0,18.075,14.4526,-0.6681,False,0.0,0.4365,0.3274,False,30,0.5456,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16629,2026-04-21 20:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_88.pdf,3600,7.0,14.453,12.2168,-0.5157,False,0.0,0.0,0.0,False,36,0.36,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16630,2026-04-21 21:00:00,USR033,Tricia Valencia,HR,Google Drive,customer_list_73.xlsx,3600,1.0,12.217,8.8518,-0.9181,False,0.0,0.0176,0.0132,False,67,0.6921,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16631,2026-04-21 22:00:00,USR033,Tricia Valencia,HR,Google Drive,customer_list_59.pdf,3600,3.0,8.852,7.0962,-0.6611,False,0.0,0.0012,0.0009,False,60,0.6014,SAFE,PERMIT,PERMIT,False,True,True
ANOM-16632,2026-04-21 23:00:00,USR033,Tricia Valencia,HR,Google Drive,runbook_57.png,3600,1.0,7.096,5.2674,-0.8591,False,0.0,0.0,0.0,False,26,0.26,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17062,2026-04-18 21:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,vendor_contract_85.pdf,14400,1.0,2.202,1.8413,-0.5458,False,0.2104,0.0,0.0526,False,49,0.5544,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17066,2026-04-19 01:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,salary_band_32.csv,14400,3.0,1.841,2.1889,0.6293,False,0.0658,0.0,0.0165,False,70,0.7289,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17069,2026-04-19 04:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_14.csv,10800,2.0,2.189,2.1322,-0.0863,False,0.4106,0.5061,0.4823,False,32,0.7058,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17071,2026-04-19 06:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,onboarding_guide_43.docx,7200,1.0,2.132,1.7926,-0.531,False,0.6261,0.5419,0.563,False,25,0.6019,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17072,2026-04-19 07:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,salary_band_02.docx,3600,1.0,1.793,1.5548,-0.4421,False,0.6372,0.2798,0.3691,False,59,1.1344,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17075,2026-04-19 10:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,customer_list_39.png,10800,4.0,1.555,2.2884,1.5727,False,0.7365,0.7234,0.7267,False,70,1.9717,HIGH-RISK,PERMIT,BLOCK,False,True,True
ANOM-17076,2026-04-19 11:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_60.csv,3600,7.0,2.288,3.7018,2.059,False,0.688,0.0,0.172,False,30,0.429,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17077,2026-04-19 12:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,onboarding_guide_06.csv,3600,6.0,3.702,4.3913,0.6208,False,0.6975,0.0,0.1744,False,30,0.4308,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17078,2026-04-19 13:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,roadmap_88.png,3600,1.0,4.391,3.3739,-0.7723,False,0.5218,0.0,0.1305,False,31,0.4111,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17080,2026-04-19 15:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,salary_band_63.png,7200,1.0,3.374,2.6617,-0.7036,False,0.4537,0.0,0.1134,False,54,0.6931,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17081,2026-04-19 16:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_83.csv,3600,4.0,2.662,3.0632,0.5028,False,0.5065,0.0,0.1266,False,34,0.4476,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17082,2026-04-19 17:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_15.csv,3600,2.0,3.063,2.7442,-0.3471,False,0.6103,0.0802,0.2127,False,29,0.4442,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17091,2026-04-20 02:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,financials_q_63.xlsx,32400,3.0,2.744,2.821,0.0932,False,0.0243,0.0042,0.0092,False,70,0.7161,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17096,2026-04-20 07:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,salary_band_68.pdf,18000,8.0,2.821,4.3747,1.8359,False,0.0744,0.0272,0.039,False,54,0.5926,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17097,2026-04-20 08:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,logo_pack_98.pdf,3600,1.0,4.375,3.3623,-0.7714,False,0.1481,0.4405,0.3674,False,11,0.211,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17098,2026-04-20 09:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,roadmap_91.xlsx,3600,4.0,3.362,3.5536,0.1897,False,0.1292,0.0138,0.0426,False,20,0.2213,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17099,2026-04-20 10:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,template_73.csv,3600,8.0,3.554,4.8875,1.2512,False,0.1791,0.035,0.0711,False,1,0.0118,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17100,2026-04-20 11:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_32.xlsx,3600,12.0,4.888,7.0213,1.4552,False,0.0325,0.0194,0.0227,False,29,0.3065,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17101,2026-04-20 12:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,customer_list_09.png,3600,11.0,7.021,8.2149,0.5667,False,0.0,0.0,0.0,False,42,0.42,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17102,2026-04-20 13:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_11.png,3600,11.0,8.215,9.0504,0.339,False,0.0223,0.0334,0.0306,False,35,0.3768,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17103,2026-04-20 14:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,press_release_53.docx,3600,11.0,9.05,9.6353,0.2154,False,0.0,0.1311,0.0984,False,0,0.0,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17104,2026-04-20 15:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_80.docx,3600,11.0,9.635,10.0447,0.1416,False,0.137,0.3343,0.285,False,16,0.274,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17105,2026-04-20 16:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_90.png,3600,12.0,10.045,10.6313,0.1947,False,0.2177,0.1559,0.1713,False,31,0.4428,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17106,2026-04-20 17:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,roadmap_06.xlsx,3600,17.0,10.631,12.5419,0.5991,False,0.2493,0.0792,0.1218,False,21,0.2739,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17107,2026-04-20 18:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,financials_q_43.docx,3600,3.0,12.542,9.6793,-0.7608,False,0.2095,0.0,0.0524,False,66,0.7465,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17108,2026-04-20 19:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_38.xlsx,3600,3.0,9.679,7.6755,-0.6901,False,0.3424,0.2144,0.2464,False,27,0.4363,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17109,2026-04-20 20:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,salary_band_69.docx,3600,1.0,7.676,5.6729,-0.8697,False,0.1535,0.0,0.0384,False,69,0.7562,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17110,2026-04-20 21:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,public_faq_04.csv,3600,1.0,5.673,4.271,-0.8237,False,0.0047,0.1795,0.1358,False,18,0.2411,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17115,2026-04-21 02:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,onboarding_guide_66.csv,18000,1.0,4.271,3.2897,-0.7659,False,0.0512,0.0,0.0128,False,34,0.3509,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17117,2026-04-21 04:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,pentest_findings_94.docx,7200,3.0,3.29,3.2028,-0.0881,False,0.164,0.2147,0.202,False,83,1.2492,SENSITIVE,PERMIT,ALERT,False,True,True
ANOM-17120,2026-04-21 07:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_58.xlsx,10800,1.0,3.203,2.542,-0.6878,False,0.1393,0.4657,0.3841,False,29,0.5685,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17121,2026-04-21 08:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,vendor_contract_59.docx,3600,5.0,2.542,3.2794,0.967,False,0.0581,0.0252,0.0334,False,43,0.4659,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17122,2026-04-21 09:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_47.pdf,3600,37.0,3.279,13.3956,10.2827,True,0.1241,0.4174,0.3441,False,16,0.2976,SAFE,BLOCK,PERMIT,False,False,True
ANOM-17123,2026-04-21 10:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,runbook_02.csv,3600,5.0,13.396,10.8769,-0.6267,False,0.0108,0.0,0.0027,False,21,0.2114,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17124,2026-04-21 11:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,customer_list_48.xlsx,3600,10.0,10.877,10.6138,-0.0806,False,0.1876,0.3749,0.3281,False,60,1.0922,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17125,2026-04-21 12:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,onboarding_guide_77.csv,3600,4.0,10.614,8.6297,-0.6231,False,0.2875,0.6744,0.5777,False,32,0.7822,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17126,2026-04-21 13:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_92.xlsx,3600,22.0,8.63,12.6408,1.5493,False,0.5629,0.5783,0.5744,False,20,0.4872,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17127,2026-04-21 14:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,public_faq_88.pdf,3600,17.0,12.641,13.9485,0.3449,False,0.3308,0.1561,0.1998,False,16,0.2399,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17128,2026-04-21 15:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,pentest_findings_69.docx,3600,6.0,13.949,11.564,-0.5698,False,0.2302,0.1067,0.1376,False,88,1.1827,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17129,2026-04-21 16:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_32.docx,3600,10.0,11.564,11.0948,-0.1352,False,0.1348,0.0352,0.0601,False,28,0.3221,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17130,2026-04-21 17:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_61.docx,3600,16.0,11.095,12.5663,0.4421,False,0.1662,0.2252,0.2105,False,35,0.5342,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17131,2026-04-21 18:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,sprint_notes_10.docx,3600,4.0,12.566,9.9964,-0.6817,False,0.074,0.0241,0.0366,False,25,0.2729,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17132,2026-04-21 19:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,customer_list_57.png,3600,1.0,9.996,7.2975,-0.9,False,0.1565,0.4016,0.3404,False,60,1.1106,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17133,2026-04-21 20:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,template_21.png,3600,2.0,7.298,5.7083,-0.7259,False,0.0285,0.1998,0.157,False,7,0.0975,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17134,2026-04-21 21:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_15.pdf,3600,1.0,5.708,4.2958,-0.8248,False,0.0,0.0,0.0,False,10,0.1,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17135,2026-04-21 22:00:00,USR034,Nathan Maldonado,Engineering,Google Drive,team_sync_17.xlsx,3600,1.0,4.296,3.307,-0.7672,False,0.0102,0.0,0.0026,False,22,0.2214,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17571,2026-04-19 02:00:00,USR035,Debra Davidson,Sales,Google Drive,onboarding_guide_17.docx,36000,1.0,1.616,1.4315,-0.3813,False,0.0,0.0,0.0,False,40,0.4,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17573,2026-04-19 04:00:00,USR035,Debra Davidson,Sales,Google Drive,vendor_contract_79.csv,7200,1.0,1.431,1.302,-0.3014,False,0.0,0.0271,0.0203,False,69,0.725,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17579,2026-04-19 10:00:00,USR035,Debra Davidson,Sales,Google Drive,press_release_88.xlsx,21600,1.0,1.302,1.2114,-0.232,False,0.0,0.0456,0.0342,False,1,0.0109,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17580,2026-04-19 11:00:00,USR035,Debra Davidson,Sales,Google Drive,team_sync_04.csv,3600,2.0,1.211,1.448,0.6509,False,0.0358,0.1631,0.1313,False,18,0.2391,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17581,2026-04-19 12:00:00,USR035,Debra Davidson,Sales,Google Drive,logo_pack_77.png,3600,1.0,1.448,1.3136,-0.3094,False,0.0,0.0093,0.007,False,4,0.0407,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17582,2026-04-19 13:00:00,USR035,Debra Davidson,Sales,Google Drive,board_minutes_13.csv,3600,1.0,1.314,1.2195,-0.2387,False,0.0,0.0,0.0,False,83,0.83,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17586,2026-04-19 17:00:00,USR035,Debra Davidson,Sales,Google Drive,sprint_notes_48.csv,14400,1.0,1.22,1.1537,-0.18,False,0.0,0.0,0.0,False,23,0.23,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17588,2026-04-19 19:00:00,USR035,Debra Davidson,Sales,Google Drive,financials_q_90.docx,7200,1.0,1.154,1.1076,-0.1332,False,0.0,0.0364,0.0273,False,59,0.6303,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17589,2026-04-19 20:00:00,USR035,Debra Davidson,Sales,Google Drive,template_93.xlsx,3600,1.0,1.108,1.0753,-0.0971,False,0.0,0.0615,0.0461,False,8,0.0892,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17593,2026-04-20 00:00:00,USR035,Debra Davidson,Sales,Google Drive,press_release_85.xlsx,14400,2.0,1.075,1.3527,0.86,False,0.0,0.0416,0.0312,False,2,0.0216,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17594,2026-04-20 01:00:00,USR035,Debra Davidson,Sales,Google Drive,team_sync_19.pdf,3600,1.0,1.353,1.2469,-0.2607,False,0.0,0.0,0.0,False,22,0.22,SAFE,PERMIT,PERMIT,False,True,True
ANOM-17598,2026-04-20 05:00:00,USR035,Debra Davidson,Sales,Google Drive,brochure_74.pdf,14400,1.0,1.247,1.1728,-0.198,False,0.0,0.0,0.0,False,10,0.1,SAFE,PERMIT,PERMIT,False,True,True
